Time (s),Torque (Nm),Position (°),Velocity (°/s)
0.566587021,0,-0.188346,-2.5618
0.568587263,0,-0.193443,-2.54319
0.570586820,0,-0.198499,-2.5241
0.572587100,0,-0.203519,-2.5045
0.574586948,0,-0.208498,-2.48441
0.576586989,0,-0.213436,-2.46384
0.578601759,0,-0.218368,-2.44262
0.580587286,0,-0.223186,-2.42124
0.582587308,0,-0.227995,-2.39922
0.584594872,0,-0.232778,-2.37666
0.586588917,0,-0.237483,-2.35377
0.588592670,0,-0.242164,-2.33032
0.590588421,0,-0.246779,-2.3065
0.592588109,0,-0.251355,-2.28218
0.594592984,0,-0.255893,-2.25735
0.596589123,0,-0.260362,-2.23219
0.598588305,0,-0.264786,-2.20655
0.600587615,0,-0.269158,-2.18047
0.602587668,0,-0.27348,-2.15396
0.604587108,0,-0.277746,-2.12703
0.606598066,0,-0.281982,-2.09953
0.608587992,0,-0.286119,-2.07191
0.610587529,0,-0.29022,-2.04375
0.612587872,0,-0.294265,-2.01517
0.614593547,0,-0.298263,-1.98612
0.616587589,0,-0.30218,-1.95686
0.618587358,0,-0.306048,-1.92712
0.620587242,0,-0.309857,-1.89701
0.622591142,0,-0.313613,-1.86646
0.624587449,0,-0.317293,-1.83566
0.626587325,0,-0.320917,-1.80444
0.628587781,0,-0.32448,-1.77287
0.630587256,0,-0.327976,-1.74096
0.632587738,0,-0.331411,-1.70869
0.634587482,0,-0.334779,-1.6761
0.636587622,0,-0.338082,-1.64318
0.638587432,0,-0.341318,-1.60993
0.640587780,0,-0.344488,-1.57637
0.642587359,0,-0.34759,-1.5425
0.644587355,0,-0.350624,-1.50833
0.646587078,0,-0.353588,-1.47387
0.648587346,0,-0.356484,-1.4391
0.650586939,0,-0.359309,-1.40407
0.652587423,0,-0.362065,-1.36874
0.654587023,0,-0.364749,-1.33317
0.656587525,0,-0.367362,-1.29731
0.658587108,0,-0.369902,-1.26122
0.660587454,0,-0.37237,-1.22486
0.662587051,0,-0.374765,-1.18828
0.664587236,0,-0.377086,-1.15146
0.666587021,0,-0.379333,-1.11442
0.668587208,0,-0.381507,-1.07715
0.670587134,0,-0.383605,-1.03967
0.672586972,0,-0.385627,-1.00199
0.674587070,0,-0.387575,-0.964111
0.676586936,0,-0.389446,-0.926047
0.678586966,0,-0.39124,-0.887797
0.680605429,0,-0.392974,-0.849019
0.682585806,0,-0.394598,-0.810807
0.684586087,0,-0.396162,-0.772053
0.686586662,0,-0.397648,-0.733142
0.688587580,0,-0.399057,-0.69408
0.690586581,0,-0.400385,-0.654919
0.692586896,0,-0.401636,-0.615604
0.694586640,0,-0.402808,-0.57618
0.696586518,0,-0.403901,-0.53664
0.698586658,0,-0.404915,-0.496989
0.700586700,0,-0.40585,-0.457243
0.702586316,0,-0.406704,-0.417416
0.704587167,0,-0.407479,-0.377482
0.706586719,0,-0.408174,-0.3375
0.708586885,0,-0.408789,-0.29744
0.710586514,0,-0.409324,-0.257332
0.712586909,0,-0.409778,-0.217158
0.714586590,0,-0.410152,-0.176956
0.716586553,0,-0.410446,-0.136713
0.718586578,0,-0.410659,-0.0964425
0.720586489,0,-0.410791,-0.0561553
0.722586837,0,-0.410843,-0.0158482
0.724576219,0,-0.410815,0.024241
0.726589122,0,-0.410705,0.0647994
0.728586779,0,-0.410515,0.105038
0.730586207,0,-0.410245,0.145291
0.732606045,0,-0.40989,0.185927
0.734586763,0,-0.409462,0.225739
0.736586526,0,-0.408951,0.26589
0.738586399,0,-0.408359,0.305992
0.740578611,0,-0.40769,0.345879
0.742586949,0,-0.406934,0.386022
0.744586236,0,-0.406103,0.425908
0.746586293,0,-0.405191,0.465725
0.748587129,0,-0.4042,0.505467
0.750586187,0,-0.40313,0.545074
0.752586603,0,-0.40198,0.584602
0.754596081,0,-0.400746,0.624192
0.756596986,0,-0.399438,0.663492
0.758586427,0,-0.39806,0.702436
0.760586813,0,-0.396596,0.741458
0.762603264,0,-0.395042,0.780645
0.764586562,0,-0.393436,0.819036
0.766585988,0,-0.391741,0.85758
0.768586215,0,-0.389968,0.895971
0.770586783,0,-0.388118,0.934192
0.772571659,0,-0.386208,0.971933
0.774586313,0,-0.384192,1.01005
0.776585915,0,-0.382116,1.04768
0.778586503,0,-0.379964,1.08512
0.780586028,0,-0.377738,1.12233
0.782586131,0,-0.375438,1.15934
0.784593933,0,-0.373054,1.19625
0.786585908,0,-0.370617,1.23264
0.788585751,0,-0.368098,1.26893
0.790591067,0,-0.365499,1.30508
0.792602283,0,-0.362819,1.34107
0.794585934,0,-0.360107,1.3763
0.796574994,0,-0.357317,1.41137
0.798598689,0,-0.354407,1.44677
0.800586963,0,-0.351479,1.48126
0.802585792,0,-0.348466,1.51564
0.804586421,0,-0.345383,1.54976
0.806572466,0,-0.342255,1.58333
0.808586642,0,-0.339015,1.61707
0.810585773,0,-0.335732,1.65023
0.812586090,0,-0.332382,1.68309
0.814572490,0,-0.328991,1.71539
0.816586073,0,-0.325488,1.7478
0.818585782,0,-0.321945,1.77964
0.820585691,0,-0.318338,1.81113
0.822572066,0,-0.314695,1.84206
0.824586106,0,-0.310938,1.87305
0.826585600,0,-0.307147,1.90346
0.828585712,0,-0.303295,1.93349
0.830586260,0,-0.299382,1.96316
0.832585978,0,-0.295412,1.99243
0.834585237,0,-0.291386,2.0213
0.836585578,0,-0.2873,2.04979
0.838586147,0,-0.283157,2.07788
0.840590745,0,-0.27895,2.10562
0.842585323,0,-0.274709,2.1328
0.844593237,0,-0.270386,2.15975
0.846585300,0,-0.266044,2.18607
0.848585383,0,-0.261633,2.21206
0.850585305,0,-0.257171,2.23762
0.852593681,0,-0.252639,2.26284
0.854584326,0,-0.248097,2.2874
0.856571318,0,-0.243516,2.31146
0.858583952,0,-0.238828,2.33539
0.860590110,0,-0.234108,2.35877
0.862583863,0,-0.229371,2.38155
0.864584022,0,-0.224574,2.40394
0.866583717,0,-0.219733,2.42585
0.868584484,0,-0.214848,2.44729
0.870583718,0,-0.209924,2.46824
0.872651587,0,-0.204787,2.4894
0.874602325,0,-0.199902,2.50888
0.876585371,0,-0.194898,2.5282
0.878585319,0,-0.189813,2.5472
0.880585554,0,-0.18469,2.56569
0.882589565,0,-0.179521,2.58372
0.884585439,0,-0.174338,2.60117
0.886585126,0,-0.169111,2.61814
0.888585124,0,-0.16385,2.6346
0.890588388,0,-0.158548,2.65057
0.892585421,0,-0.153232,2.66597
0.894584701,0,-0.14788,2.68087
0.896570161,0,-0.142536,2.69514
0.898585510,0,-0.137083,2.7091
0.900585105,0,-0.131646,2.72241
0.902584901,0,-0.126182,2.73519
0.904570778,0,-0.120732,2.74735
0.906570913,0,-0.11522,2.75906
0.908585119,0,-0.109645,2.7703
0.910584854,0,-0.104089,2.78092
0.912588140,0,-0.0985031,2.79101
0.914584846,0,-0.0929159,2.80052
0.916584599,0,-0.0873021,2.8095
0.918584593,0,-0.0816704,2.81792
0.920585509,0,-0.0760201,2.8258
0.922585357,0,-0.0703578,2.83312
0.924584893,0,-0.0646827,2.83988
0.926569764,0,-0.0590367,2.84604
0.928584886,0,-0.0532929,2.85173
0.930584632,0,-0.0475824,2.85682
0.932584648,0,-0.0418619,2.86135
0.934588769,0,-0.0361213,2.86532
0.936584619,0,-0.0303974,2.86872
0.938584351,0,-0.0246564,2.87156
0.940589002,0,-0.0188964,2.87384
0.942588870,0,-0.0131465,2.87556
0.944584546,0,-0.00740604,2.8767
0.946584484,0,-0.00165186,2.87729
0.948584451,0,0.00410272,2.87731
0.950584696,0,0.0098573,2.87677
0.952584564,0,0.0156089,2.87566
0.954584365,0,0.0213572,2.87398
0.956588703,0,0.0271143,2.87174
0.958584511,0,0.0328416,2.86895
0.960584307,0,0.038574,2.86559
0.962584494,0,0.0442999,2.86166
0.964584472,0,0.0500165,2.85718
0.966584450,0,0.0557233,2.85213
0.968584156,0,0.0614183,2.84652
0.970584155,0,0.0671022,2.84036
0.972569937,0,0.0727327,2.83369
0.974584381,0,0.07843,2.82636
0.976584283,0,0.0840707,2.81853
0.978584196,0,0.089695,2.81014
0.980584221,0,0.0953021,2.80121
0.982584020,0,0.10089,2.79172
0.984584119,0,0.106458,2.78169
0.986584076,0,0.112006,2.77111
0.988584049,0,0.117531,2.75998
0.990584342,0,0.123035,2.74832
0.992584338,0,0.128513,2.73611
0.994584062,0,0.133966,2.72337
0.996584069,0,0.139393,2.7101
0.998583910,0,0.144792,2.69629
1.000583135,0,0.155829,5.51726
1.002582285,0,0.166836,5.50171
1.004568579,0,0.177739,5.48519
1.006582325,0,0.188758,5.46736
1.008582484,0,0.199666,5.44857
1.010582181,0,0.210532,5.42872
1.012582520,0,0.22136,5.4078
1.014582275,0,0.232141,5.38582
1.016582302,0,0.242879,5.36278
1.018582075,0,0.253567,5.3387
1.020582135,0,0.264207,5.31356
1.022582058,0,0.274795,5.28738
1.024581905,0,0.285328,5.26017
1.026582138,0,0.295807,5.23192
1.028582191,0,0.306228,5.20264
1.030581888,0,0.316586,5.17235
1.032582183,0,0.326885,5.14104
1.034581772,0,0.337117,5.10872
1.036581993,0,0.347286,5.0754
1.038581626,0,0.357383,5.04109
1.040582068,0,0.367415,5.00578
1.042581837,0,0.377371,4.96949
1.044581912,0,0.387255,4.93223
1.046581397,0,0.397059,4.89401
1.048610082,0,0.406927,4.85425
1.050582175,0,0.416442,4.81466
1.052584232,0,0.426019,4.77353
1.054570288,0,0.435438,4.7318
1.056588574,0,0.444923,4.68846
1.058583429,0,0.45421,4.6447
1.060583359,0,0.463432,4.59991
1.062598431,0,0.472632,4.55388
1.064583225,0,0.481601,4.50765
1.066583129,0,0.490545,4.46019
1.068583305,0,0.499394,4.41184
1.070583778,0,0.508146,4.36263
1.072587887,0,0.516814,4.31246
1.074583593,0,0.525344,4.26166
1.076568098,0,0.533725,4.21032
1.078583430,0,0.542131,4.15735
1.080583222,0,0.550364,4.10398
1.082583195,0,0.558491,4.04979
1.084584320,0,0.566513,3.99477
1.086583067,0,0.574414,3.93904
1.088582729,0,0.582206,3.88251
1.090587310,0,0.589902,3.82507
1.092575221,0,0.59742,3.76737
1.094582222,0,0.604893,3.70837
1.096582013,0,0.61222,3.64886
1.098581407,0,0.619425,3.58864
1.100582281,0,0.626514,3.52768
1.102581652,0,0.633475,3.46607
1.104567550,0,0.640266,3.4042
1.106571838,0,0.646994,3.34109
1.108585576,0,0.653626,3.27702
1.110581627,0,0.660071,3.21287
1.112581762,0,0.6664,3.14795
1.114584546,0,0.672606,3.08234
1.116581760,0,0.678663,3.0163
1.118581135,0,0.684594,2.9496
1.120582696,0,0.690397,2.88225
1.122576112,0,0.696041,2.8146
1.124585294,0,0.701593,2.74587
1.126583296,0,0.706976,2.67698
1.128583058,0,0.712225,2.60751
1.130583378,0,0.717336,2.53751
1.132582841,0,0.722304,2.46703
1.134582909,0,0.727132,2.39605
1.136568259,0,0.731783,2.32513
1.138582656,0,0.736357,2.25272
1.140586044,0,0.740762,2.18025
1.142574389,0,0.744989,2.1079
1.144596112,0,0.749138,2.03392
1.146581552,0,0.753068,1.96087
1.148581362,0,0.756878,1.88691
1.150580875,0,0.76054,1.81259
1.152591499,0,0.764071,1.7375
1.154581370,0,0.767417,1.66285
1.156578197,0,0.770625,1.58761
1.158584320,0,0.773696,1.5117
1.160590175,0,0.776613,1.43551
1.162650953,0,0.77945,1.35694
1.164647053,0,0.782044,1.28056
1.166678360,0,0.784526,1.20258
1.168643865,0,0.786778,1.12689
1.170585890,0,0.788857,1.0519
1.172577768,0,0.790837,0.974782
1.174586143,0,0.792677,0.896833
1.176649230,0,0.794403,0.816576
1.178663186,0,0.795929,0.738065
1.180655441,0,0.797283,0.660255
1.182585729,0,0.798448,0.584742
1.184585905,0,0.7995,0.506384
1.186648871,0,0.80042,0.425462
1.188581607,0,0.801132,0.349566
1.190590618,0,0.801715,0.270608
1.192647101,0,0.802147,0.189729
1.194649180,0,0.802408,0.110952
1.196656240,0,0.802512,0.031957
1.198648924,0,0.802458,-0.0464787
1.200646734,0,0.802247,-0.125107
1.202589919,0,0.801893,-0.201562
1.204667652,0,0.801347,-0.283269
1.206573928,0,0.800699,-0.358181
1.208585342,0,0.79986,-0.437155
1.210586061,0,0.798867,-0.515624
1.212585991,0,0.797718,-0.59396
1.214580843,0,0.796416,-0.671982
1.216586949,0,0.79495,-0.750311
1.218585480,0,0.793334,-0.828197
1.220656725,0,0.791494,-0.908747
1.222573951,0,0.789644,-0.983134
1.224588835,0,0.787546,-1.06112
1.226586169,0,0.785311,-1.13822
1.228674773,0,0.782807,-1.21861
1.230652473,0,0.780285,-1.29448
1.232645927,0,0.77759,-1.37071
1.234649497,0,0.774729,-1.44706
1.236606611,0,0.771788,-1.52136
1.238593063,0,0.768654,-1.59648
1.240586569,0,0.765359,-1.67156
1.242603581,0,0.761873,-1.74719
1.244585747,0,0.758299,-1.82117
1.246589066,0,0.754539,-1.89559
1.248648274,0,0.750518,-1.9717
1.250652703,0,0.746455,-2.04539
1.252652136,0,0.742256,-2.11849
1.254660464,0,0.737891,-2.1915
1.256645896,0,0.733433,-2.26325
1.258587838,0,0.728936,-2.33301
1.260593697,0,0.724148,-2.40461
1.262652642,0,0.719085,-2.47761
1.264609944,0,0.714134,-2.54653
1.266655766,0,0.708814,-2.61805
1.268606183,0,0.703609,-2.68574
1.270647976,0,0.698017,-2.75607
1.272593411,0,0.692559,-2.82254
1.274590962,0,0.686819,-2.89026
1.276651829,0,0.680755,-2.95953
1.278662209,0,0.674704,-3.02651
1.280656827,0,0.668569,-3.09237
1.282586850,0,0.662509,-3.15552
1.284643008,0,0.655918,-3.22217
1.286651928,0,0.649348,-3.28664
1.288632256,0,0.642745,-3.34955
1.290651554,0,0.635885,-3.41305
1.292586794,0,0.629193,-3.47325
1.294600538,0,0.622105,-3.53522
1.296590595,0,0.614979,-3.59577
1.298650482,0,0.607476,-3.65772
1.300606323,0,0.600237,-3.71582
1.302589723,0,0.59278,-3.77403
1.304646408,0,0.584926,-3.83364
1.306664007,0,0.577104,-3.89133
1.308684951,0,0.569153,-3.94834
1.310651885,0,0.561306,-4.00306
1.312648338,0,0.553232,-4.05783
1.314575012,0,0.545338,-4.10993
1.316582892,0,0.537006,-4.16343
1.318579086,0,0.528616,-4.21581
1.320653414,0,0.519788,-4.26937
1.322576616,0,0.511506,-4.3182
1.324571984,0,0.502815,-4.36805
1.326579619,0,0.493971,-4.41735
1.328579025,0,0.485067,-4.46558
1.330565466,0,0.476126,-4.51262
1.332659949,0,0.466598,-4.56129
1.334566663,0,0.457838,-4.60472
1.336644565,0,0.448198,-4.65114
1.338598425,0,0.439047,-4.69388
1.340573728,0,0.429713,-4.73619
1.342593028,0,0.420085,-4.77851
1.344644319,0,0.410218,-4.82053
1.346668761,0,0.400397,-4.86102
1.348585619,0,0.391025,-4.89845
1.350649203,0,0.380856,-4.93777
1.352613817,0,0.371101,-4.97424
1.354596561,0,0.361185,-5.01009
1.356585017,0,0.351171,-5.04507
1.358599450,0,0.340955,-5.07952
1.360585319,0,0.330819,-5.11248
1.362584502,0,0.32055,-5.14467
1.364584426,0,0.310214,-5.17586
1.366587989,0,0.299798,-5.2061
1.368644803,0,0.289044,-5.23607
1.370658008,0,0.27846,-5.26435
1.372606402,0,0.268164,-5.29072
1.374585727,0,0.257654,-5.3165
1.376572890,0,0.247052,-5.34135
1.378585340,0,0.236266,-5.36548
1.380576074,0,0.22555,-5.38828
1.382579675,0,0.214721,-5.41018
1.384573767,0,0.203902,-5.43092
1.386579875,0,0.192977,-5.45072
1.388578594,0,0.182054,-5.46937
1.390589587,0,0.171029,-5.48706
1.392580666,0,0.160079,-5.50349
1.394579832,0,0.149053,-5.51892
1.396579918,0,0.137993,-5.53327
1.398583310,0,0.126888,-5.54656
1.400579590,0,0.115797,-5.55871
1.402579004,0,0.104666,-5.5698
1.404579420,0,0.093509,-5.57979
1.406565591,0,0.0824132,-5.58863
1.408579482,0,0.0711463,-5.59649
1.410579981,0,0.0599404,-5.6032
1.412649830,0,0.0483334,-5.60899
1.414572052,0,0.0375454,-5.6133
1.416645606,0,0.0259003,-5.61682
1.418652478,0,0.0146245,-5.61909
1.420641288,0,0.00344736,-5.62025
1.422590415,0,-0.00750743,-5.62031
1.424586780,0,-0.0187263,-5.61931
1.426591223,0,-0.0299868,-5.61719
1.428585620,0,-0.041185,-5.61398
1.430584011,0,-0.0523976,-5.60967
1.432585035,0,-0.0636147,-5.60425
1.434585553,0,-0.0748165,-5.59773
1.436583732,0,-0.0859905,-5.59013
1.438583078,0,-0.0971542,-5.58142
1.440583053,0,-0.108302,-5.57162
1.442573138,0,-0.119374,-5.56077
1.444575637,0,-0.130492,-5.54877
1.446567314,0,-0.141524,-5.53576
1.448573334,0,-0.152607,-5.52156
1.450587163,0,-0.163704,-5.50621
1.452593888,0,-0.174729,-5.48983
1.454586037,0,-0.18564,-5.47249
1.456589208,0,-0.196574,-5.45398
1.458583223,0,-0.207421,-5.43449
1.460574888,0,-0.218214,-5.41396
1.462583558,0,-0.229056,-5.39219
1.464584271,0,-0.23981,-5.36945
1.466574463,0,-0.250461,-5.34578
1.468585583,0,-0.261175,-5.32081
1.470582202,0,-0.27176,-5.29497
1.472571326,0,-0.282252,-5.2682
1.474567563,0,-0.292727,-5.24031
1.476588298,0,-0.303272,-5.21103
1.478584422,0,-0.313629,-5.18108
1.480597975,0,-0.324015,-5.14985
1.482583300,0,-0.334192,-5.11805
1.484582540,0,-0.344374,-5.08503
1.486581892,0,-0.35449,-5.05101
1.488583982,0,-0.36455,-5.01595
1.490593527,0,-0.374576,-4.97977
1.492583170,0,-0.384429,-4.94297
1.494598397,0,-0.394332,-4.90473
1.496595304,0,-0.404069,-4.86587
1.498599554,0,-0.413761,-4.8259
1.500584222,0,-0.428965,-7.65036
1.502584282,0,-0.444203,-7.60791
1.504585013,0,-0.459358,-7.56394
1.506570929,0,-0.474312,-7.51883
1.508584982,0,-0.489385,-7.4716
1.510587987,0,-0.504278,-7.42316
1.512589677,0,-0.519062,-7.37328
1.514583666,0,-0.533688,-7.32216
1.516594444,0,-0.548331,-7.26916
1.518594296,0,-0.562788,-7.21502
1.520589248,0,-0.577098,-7.1596
1.522584509,0,-0.591299,-7.10277
1.524599019,0,-0.605519,-7.04399
1.526586177,0,-0.619428,-6.98464
1.528568396,0,-0.633183,-6.92408
1.530585336,0,-0.647053,-6.86109
1.532583172,0,-0.660665,-6.79735
1.534572141,0,-0.674089,-6.73257
1.536582562,0,-0.687523,-6.66577
1.538589722,0,-0.7008,-6.59775
1.540564684,0,-0.71373,-6.52955
1.542578401,0,-0.726772,-6.45874
1.544578609,0,-0.739583,-6.38712
1.546579238,0,-0.752252,-6.31423
1.548578390,0,-0.764765,-6.24016
1.550579462,0,-0.777139,-6.1648
1.552578477,0,-0.789348,-6.0883
1.554578110,0,-0.801406,-6.01059
1.556579658,0,-0.813318,-5.93162
1.558582891,0,-0.82508,-5.85141
1.560577099,0,-0.836628,-5.77043
1.562576265,0,-0.84804,-5.68811
1.564576460,0,-0.859293,-5.60463
1.566576871,0,-0.870377,-5.52005
1.568577511,0,-0.881293,-5.43437
1.570577838,0,-0.892033,-5.34764
1.572579094,0,-0.902604,-5.25982
1.574578265,0,-0.912986,-5.17106
1.576577969,0,-0.923192,-5.08127
1.578577654,0,-0.933217,-4.99047
1.580577841,0,-0.943061,-4.89868
1.582577293,0,-0.952717,-4.80595
1.584577587,0,-0.96219,-4.71225
1.586577406,0,-0.971472,-4.61764
1.588578713,0,-0.98057,-4.52206
1.590577769,0,-0.989465,-4.4257
1.592577751,0,-0.998171,-4.32842
1.594577642,0,-1.00668,-4.2303
1.596562582,0,-1.01493,-4.13209
1.598578448,0,-1.02311,-4.03154
1.600577749,0,-1.03102,-3.93102
1.602577497,0,-1.03873,-3.8297
1.604578123,0,-1.04624,-3.72759
1.606579247,0,-1.05354,-3.62472
1.608577923,0,-1.06063,-3.52127
1.610577964,0,-1.06752,-3.41706
1.612563810,0,-1.07415,-3.31292
1.614577843,0,-1.08066,-3.20665
1.616577920,0,-1.08691,-3.10048
1.618577532,0,-1.09295,-2.99373
1.620577554,0,-1.09878,-2.88638
1.622579508,0,-1.1044,-2.77835
1.624577962,0,-1.10979,-2.66996
1.626577367,0,-1.11496,-2.56101
1.628577960,0,-1.11992,-2.45148
1.630563875,0,-1.12463,-2.34228
1.632580125,0,-1.12918,-2.23095
1.634566746,0,-1.13345,-2.12082
