Time (s),Torque (Nm),Position (°),Velocity (°/s)
2.286509753,0,-42.6281,-276.47
2.288508850,0,-43.1751,-272.656
2.290510715,0,-43.7151,-268.797
2.292509574,0,-44.2466,-264.905
2.294510879,0,-44.7708,-260.971
2.296509156,0,-45.2864,-257.007
2.298509155,0,-45.7944,-253.004
2.300511602,0,-46.295,-248.962
2.302509833,0,-46.7864,-244.894
2.304509039,0,-47.2698,-240.791
2.306509758,0,-47.7454,-236.653
2.308508792,0,-48.2122,-232.487
2.310510387,0,-48.6712,-228.285
2.312509338,0,-49.1212,-224.059
2.314508972,0,-49.5629,-219.803
2.316509071,0,-49.9961,-215.518
2.318508829,0,-50.4206,-211.206
2.320508293,0,-50.8364,-206.869
2.322509359,0,-51.2438,-202.502
2.324528720,0,-51.646,-198.07
2.326512020,0,-52.0323,-193.693
2.328509535,0,-52.4126,-189.262
2.330509632,0,-52.7845,-184.802
2.332511438,0,-53.1477,-180.317
2.334511260,0,-53.5015,-175.814
2.336509676,0,-53.8461,-171.294
2.338510150,0,-54.182,-166.75
2.340507097,0,-54.5081,-162.195
2.342520273,0,-54.8277,-157.583
2.344510405,0,-55.1345,-153.007
2.346511100,0,-55.4337,-148.39
2.348510328,0,-55.7234,-143.759
2.350510887,0,-56.004,-139.109
2.352510760,0,-56.2752,-134.446
2.354511086,0,-56.5371,-129.767
2.356506136,0,-56.789,-125.086
2.358515879,0,-57.0333,-120.357
2.360510288,0,-57.2663,-115.651
2.362528966,0,-57.4925,-110.876
2.364510694,0,-57.7053,-106.176
2.366509881,0,-57.9104,-101.424
2.368509412,0,-58.1061,-96.6608
2.370509824,0,-58.2923,-91.8852
2.372509316,0,-58.4688,-87.1024
2.374510033,0,-58.6359,-82.3077
2.376509551,0,-58.7933,-77.5074
2.378509674,0,-58.9411,-72.6978
2.380509293,0,-59.0792,-67.882
2.382509332,0,-59.2078,-63.0584
2.384493741,0,-59.3258,-58.2661
2.386509458,0,-59.4358,-53.3925
2.388508498,0,-59.5353,-48.5537
2.390509565,0,-59.6252,-43.7053
2.392508617,0,-59.7053,-38.8574
2.394509397,0,-59.7758,-34.0014
2.396508911,0,-59.8365,-29.1451
2.398509205,0,-59.8875,-24.2841
2.400493762,0,-59.9285,-19.459
2.402509466,0,-59.9603,-14.5562
2.404508621,0,-59.9821,-9.69223
2.406508992,0,-59.9942,-4.82434
2.408508844,0,-59.9965,0.0427511
2.410509355,0,-59.9891,4.91145
2.412508936,0,-59.972,9.7774
2.414509078,0,-59.9452,14.6438
2.416509362,0,-59.9086,19.509
2.418509321,0,-59.8623,24.3716
2.420508666,0,-59.8063,29.2302
2.422508947,0,-59.7405,34.0883
2.424513748,0,-59.6648,38.9539
2.426508566,0,-59.5799,43.7915
2.428508333,0,-59.4851,48.6367
2.430509530,0,-59.3805,53.4806
2.432508584,0,-59.2663,58.3139
2.434509239,0,-59.1424,63.1453
2.436508287,0,-59.0089,67.9664
2.438508694,0,-58.8657,72.7839
2.440525089,0,-58.7116,77.6325
2.442508620,0,-58.5506,82.3942
2.444506078,0,-58.3788,87.181
2.446506414,0,-58.1972,91.9657
2.448491636,0,-58.0076,96.7049
2.450506975,0,-57.8055,101.506
2.452505418,0,-57.5955,106.256
2.454506569,0,-57.3757,111.001
2.456531149,0,-57.1437,115.79
2.458510467,0,-56.9076,120.46
2.460507164,0,-56.66,125.158
2.462506913,0,-56.4027,129.85
2.464506690,0,-56.136,134.527
2.466512964,0,-55.8591,139.205
2.468519640,0,-55.5727,143.869
2.470518917,0,-55.2781,148.499
2.472511085,0,-54.9754,153.097
2.474519447,0,-54.661,157.715
2.476507424,0,-54.3406,162.268
2.478507017,0,-54.0093,166.829
2.480512860,0,-53.6678,171.385
2.482512503,0,-53.3183,175.907
2.484519535,0,-52.9585,180.425
2.486519175,0,-52.591,184.906
2.488512046,0,-52.2158,189.349
2.490510604,0,-51.8307,193.782
2.492512351,0,-51.4362,198.199
2.494508699,0,-51.034,202.58
2.496505295,0,-50.623,206.936
2.498491254,0,-50.2056,211.244
2.500528203,0,-49.7686,215.636
2.502576792,0,-49.3201,220.024
2.504590740,0,-48.8705,224.309
2.506509181,0,-48.4343,228.363
2.508508105,0,-47.9715,232.559
2.510507080,0,-47.5004,236.724
2.512507527,0,-47.0206,240.861
2.514506431,0,-46.533,244.963
2.516514766,0,-46.0349,249.051
2.518505848,0,-45.533,253.07
2.520505221,0,-45.021,257.071
2.522505652,0,-44.5008,261.039
2.524507829,0,-43.9722,264.973
2.526506439,0,-43.4368,268.864
2.528491101,0,-42.8975,272.689
2.530505608,0,-42.3424,276.533
2.532510096,0,-41.7824,280.317
2.534511075,0,-41.2159,284.054
2.536504991,0,-40.644,287.735
2.538505834,0,-40.0628,291.387
2.540495398,0,-39.4777,294.975
2.542507011,0,-38.8789,298.558
2.544506134,0,-38.2768,302.073
2.546506520,0,-37.6673,305.544
2.548505805,0,-37.0513,308.965
2.550508419,0,-36.4275,312.344
2.552505834,0,-35.7986,315.665
2.554506308,0,-35.1622,318.941
2.556505789,0,-34.5196,322.164
2.558508068,0,-33.8698,325.34
2.560505474,0,-33.2153,328.455
2.562505765,0,-32.5537,331.521
2.564505551,0,-31.8862,334.531
2.566506345,0,-31.2124,337.487
2.568505978,0,-30.5332,340.385
2.570506443,0,-29.848,343.227
2.572504829,0,-29.1579,346.007
2.574507563,0,-28.4609,348.735
2.576505210,0,-27.7602,351.395
2.578505858,0,-27.0533,353.998
2.580510035,0,-26.34,356.545
2.582507190,0,-25.6242,359.019
2.584506349,0,-24.9028,361.433
2.586506249,0,-24.1765,363.784
2.588504318,0,-23.4462,366.067
2.590494156,0,-22.7145,368.276
2.592507327,0,-21.9698,370.443
2.594507663,0,-21.2256,372.53
2.596506298,0,-20.478,374.546
2.598506822,0,-19.7258,376.496
2.600505958,0,-18.9703,378.375
2.602506771,0,-18.2105,380.185
2.604506514,0,-17.4477,381.923
2.606506692,0,-16.6812,383.591
2.608507457,0,-15.9114,385.187
2.610520940,0,-15.1335,386.72
2.612491033,0,-14.3695,388.147
2.614507040,0,-13.5849,389.535
2.616507635,0,-12.8036,390.837
2.618506993,0,-12.0203,392.063
2.620506765,0,-11.2345,393.215
2.622514645,0,-10.4434,394.295
2.624509036,0,-9.6555,395.292
2.626514949,0,-8.86118,396.218
2.628506778,0,-8.07071,397.061
2.630507520,0,-7.27513,397.831
2.632508848,0,-6.47789,398.524
2.634507406,0,-5.68048,399.139
2.636506384,0,-4.8818,399.675
2.638490409,0,-4.08815,400.13
2.640507017,0,-3.28065,400.515
2.642506679,0,-2.47929,400.817
2.644506307,0,-1.67746,401.04
2.646508110,0,-0.87443,401.185
2.648506334,0,-0.0726638,401.251
2.650507067,0,0.730124,401.238
2.652506221,0,1.53213,401.147
2.654520118,0,2.33975,400.976
2.656507273,0,3.1362,400.729
2.658507700,0,3.93734,400.401
2.660506298,0,4.73699,399.996
2.662506757,0,5.53645,399.512
2.664506370,0,6.33449,398.951
2.666508004,0,7.13209,398.311
2.668489879,0,7.92044,397.6
2.670506548,0,8.72107,396.799
2.672506237,0,9.51325,395.928
2.674507299,0,10.3041,394.98
2.676494141,0,11.0874,393.962
2.678505373,0,11.8781,392.856
2.680503043,0,12.6611,391.682
2.682504366,0,13.4431,390.43
2.684503628,0,14.2217,389.105
2.686504664,0,14.9982,387.705
2.688503005,0,15.7708,386.234
2.690505614,0,16.542,384.686
2.692504099,0,17.3083,383.069
2.694505088,0,18.0723,381.378
2.696503358,0,18.8318,379.618
2.698490341,0,19.5834,377.798
2.700503761,0,20.3412,375.884
2.702505604,0,21.0907,373.911
2.704502968,0,21.8345,371.874
2.706507865,0,22.5769,369.761
2.708503281,0,23.3115,367.592
2.710505332,0,24.044,365.349
2.712503830,0,24.7707,363.044
2.714503813,0,25.4933,360.673
2.716503696,0,26.2109,358.238
2.718503624,0,26.9236,355.74
2.720502508,0,27.6309,353.181
2.722504417,0,28.334,350.556
2.724503744,0,29.0309,347.875
2.726504030,0,29.7226,345.132
2.728489528,0,30.4037,342.351
2.730504145,0,31.0891,339.471
2.732502724,0,31.7632,336.556
2.734502902,0,32.4319,333.583
2.736505649,0,33.0954,330.551
2.738504315,0,33.7515,327.471
2.740504336,0,34.4017,324.334
2.742503101,0,35.0452,321.148
2.744502510,0,35.6825,317.908
2.746503483,0,36.3137,314.616
2.748503058,0,36.9378,311.275
2.750504417,0,37.5557,307.883
2.752502495,0,38.1657,304.449
2.754503551,0,38.7697,300.962
2.756503399,0,39.3663,297.431
2.758488776,0,39.9515,293.881
2.760502688,0,40.5379,290.236
2.762504144,0,41.1133,286.569
2.764502079,0,41.6803,282.866
2.766507207,0,42.2418,279.109
2.768502586,0,42.7931,275.329
2.770502837,0,43.3381,271.5
2.772502239,0,43.8751,267.634
2.774506501,0,44.4056,263.721
2.776502901,0,44.9262,259.786
2.778488231,0,45.4361,255.837
2.780502453,0,45.9453,251.795
2.782503633,0,46.4432,247.745
2.784502266,0,46.9322,243.666
2.786503159,0,47.4136,239.55
2.788488188,0,47.883,235.435
2.790504078,0,48.3512,231.224
2.792502256,0,48.8069,227.021
2.794503401,0,49.2549,222.782
2.796505046,0,49.6944,218.513
2.798505332,0,50.1251,214.219
2.800504712,0,50.5469,209.9
2.802505623,0,50.9604,205.552
2.804504356,0,51.3646,201.182
2.806506963,0,51.7609,196.78
2.808504915,0,52.1475,192.364
2.810504640,0,52.5255,187.921
2.812505808,0,52.8948,183.452
2.814505919,0,53.255,178.964
2.816505894,0,53.6062,174.455
2.818488734,0,53.9454,169.964
2.820504195,0,54.2811,165.38
2.822505498,0,54.6052,160.809
2.824508349,0,54.9204,156.216
2.826505531,0,55.2255,151.618
2.828504051,0,55.5216,147.001
2.830504844,0,55.8087,142.361
2.832504919,0,56.0865,137.708
2.834504877,0,56.3549,133.04
2.836504104,0,56.6138,128.359
2.838504563,0,56.8636,123.662
2.840505363,0,57.1039,118.95
2.842505020,0,57.3347,114.228
2.844504285,0,57.556,109.495
2.846504612,0,57.7679,104.748
2.848498098,0,57.9696,100.006
2.850505715,0,58.1632,95.2206
2.852505089,0,58.3464,90.4446
2.854504964,0,58.5201,85.6581
2.856490010,0,58.6831,80.8983
2.858528760,0,58.8405,76.0014
2.860505894,0,58.9837,71.2448
2.862505697,0,59.119,66.4264
2.864505458,0,59.2446,61.6015
2.866505142,0,59.3605,56.7706
2.868504490,0,59.4668,51.9348
2.870504800,0,59.5634,47.0915
2.872505127,0,59.6503,42.2435
2.874505797,0,59.7275,37.3904
2.876505487,0,59.795,32.536
2.878488328,0,59.8524,27.7194
2.880505114,0,59.9009,22.8175
2.882505522,0,59.9392,17.9532
2.884506897,0,59.9678,13.0848
2.886521932,0,59.9868,8.18185
2.888504335,0,59.9958,3.3575
2.890504874,0,59.9952,-1.51132
2.892504900,0,59.9849,-6.37873
2.894504403,0,59.9649,-11.2442
2.896505687,0,59.9351,-16.113
2.898506783,0,59.8955,-20.9797
2.900514567,0,59.846,-25.8606
2.902504412,0,59.7874,-30.6953
2.904503029,0,59.7187,-35.5484
2.906503867,0,59.6403,-40.4033
2.908503927,0,59.5522,-45.2523
2.910504371,0,59.4544,-50.0978
2.912503209,0,59.3471,-54.9344
2.914503733,0,59.2299,-59.7695
2.916502282,0,59.1032,-64.594
2.918503493,0,58.9667,-69.4183
2.920502966,0,58.8207,-74.2314
2.922503870,0,58.6649,-79.0404
2.924506337,0,58.4995,-83.8452
2.926504188,0,58.3248,-88.6302
2.928503477,0,58.1404,-93.4096
2.930504713,0,57.9463,-98.184
2.932503186,0,57.743,-102.942
2.934503564,0,57.5299,-107.693
2.936502214,0,57.3076,-112.429
2.938486830,0,57.0774,-117.12
2.940502697,0,56.8342,-121.872
2.942502917,0,56.5833,-126.574
2.944502805,0,56.3232,-131.262
2.946504691,0,56.0534,-135.94
2.948502976,0,55.7747,-140.595
2.950503774,0,55.4865,-145.24
2.952502610,0,55.1892,-149.865
2.954502848,0,54.8825,-154.476
2.956502327,0,54.5668,-159.068
2.958502354,0,54.2418,-163.643
2.960502298,0,53.9077,-168.2
2.962503781,0,53.5642,-172.74
2.964502232,0,53.2122,-177.253
2.966503315,0,52.8508,-181.752
2.968486688,0,52.4837,-186.189
2.970503141,0,52.1014,-190.679
2.972502238,0,51.7136,-195.106
2.974502998,0,51.3166,-199.514
2.976508792,0,50.9098,-203.908
2.978503387,0,50.4966,-208.252
2.980526239,0,50.0687,-212.632
2.982502319,0,49.6422,-216.884
2.984502280,0,49.2021,-221.16
2.986502986,0,48.7532,-225.409
2.988501743,0,48.2963,-229.625
2.990502514,0,47.8306,-233.815
2.992487876,0,47.3603,-237.943
2.994502862,0,46.8745,-242.101
2.996501955,0,46.3844,-246.193
2.998486903,0,45.8897,-250.223
3.000500355,0,45.3798,-254.278
